Código Institución,Código Modular,Anexo,Nombre de SS.EE.,Ubigeo,Departamento,Provincia,Distrito,Código DRE/UGEL,DRE / UGEL,Centro Poblado,Código Centro Poblado,Código Local,Dirección,Nivel / Modalidad,Gestion / Dependencia,Latitud,Longitud,Altitud,Fuente de coordenadas
20188774.0,1623586,0,379,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PAKUI,150000,832653.0,PAKUI,Inicial - Jardín,Pública - Sector Educación,-5.20876812,-78.26570544,316,UGEL_GPS (LOCAL)
25422643.0,1661883,0,PAKUI,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PAKUI,150000,743987.0,PAKUI,Secundaria,Pública - Sector Educación,-5.21005,-78.26591,314,UBICACION_WEB_MED (LOCAL)
20177969.0,768119,0,17345,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PAKUI SIJIAK,653285,4673.0,PAKUI SIJIAK,Primaria,Pública - Sector Educación,-4.89415005,-78.50422602,611,MED_GPS (LOCAL)
22317288.0,3005451,0,452,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PAKUI SIJIAK,653285,901665.0,PAKUI SIJIAK,Inicial - Jardín,Pública - Sector Educación,-4.89415,-78.50423,611,MED_REG (LOCAL)
20178205.0,401851,0,17349,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PAKUN,620256,4710.0,PAKUN S/N,Primaria,Pública - Sector Educación,-5.1717,-78.2852,297,GPS_OTRAS_FUENTES (LOCAL)
22870920.0,1432004,0,PAKUN,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PAKUN,620256,574079.0,PAKUN,Inicial - Jardín,Pública - Sector Educación,-5.1717,-78.2856,295,GPS_OTRAS_FUENTES (LOCAL)
23146312.0,1566983,0,17857,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUERTO JAYAIS,210208,640300.0,PUERTO JAYAIS,Primaria,Pública - Sector Educación,-5.21830276,-78.3360048,345,MED_GPS (LOCAL)
20184973.0,1686542,0,336,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUERTO JAYAIS,210208,770674.0,PUERTO JAYAIS,Inicial - Jardín,Pública - Sector Educación,-5.21872928,-78.33642577,342,UGEL_GPS (LOCAL)
22869388.0,546085,0,17138,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUERTO PAKUY,118678,4324.0,PUERTO PAKUY,Primaria,Pública - Sector Educación,-5.19909934,-78.28748245,302,MED_GPS (LOCAL)
20186879.0,1711787,0,357,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUERTO PAKUY,118678,792893.0,PUERTO PAKUY,Inicial - Jardín,Pública - Sector Educación,-5.19952076,-78.28860735,303,UGEL_GPS (LOCAL)
22815415.0,402321,0,16323,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUMPU,115443,3857.0,PUMPU,Primaria,Pública - Sector Educación,-4.9359,-78.3383,269,GPS_OTRAS_FUENTES (LOCAL)
20182083.0,1620566,0,293,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUMPU,115443,685138.0,PUMPU,Inicial - Jardín,Pública - Sector Educación,-4.93703495,-78.33978081,295,UGEL_GPS (LOCAL)
20177543.0,745091,0,17340,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUTUIM,550229,4625.0,PUTUIM,Primaria,Pública - Sector Educación,-5.02846977,-78.37289679,303,MED_GPS (LOCAL)
,3998089,0,NANTU,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUTUIM,550229,104892.0,PUTUIM,Inicial No Escolarizado,Pública - Sector Educación,-5.028649,-78.373498,306,MED_REG (LOCAL)
22408852.0,3007085,0,451,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUTUNTS,683662,901726.0,PUTUNTS,Inicial - Jardín,Pública - Sector Educación,-4.84499216,-78.18744421,252,MED_REG (LOCAL)
22444409.0,3007242,0,17907,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,PUTUNTS NUEVO BELEN,683662,901806.0,ANEXO PUTUNTS NUEVO BELEN,Primaria,Pública - Sector Educación,-4.84530561,-78.18766592,251,MED_REG (LOCAL)
20178795.0,1323245,0,17821,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,RIO ESCONDIDO,652555,369371.0,RIO ESCONDIDO,Primaria,Pública - Sector Educación,-5.2292341,-78.27015434,337,MED_GPS (LOCAL)
25423143.0,1634500,0,17870,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAAN WAMPINTSA,693107,707183.0,SAAN WAMPINTSA,Primaria,Pública - Sector Educación,-5.12459508,-78.58573113,988,UGELCENSO_GPS (LOCAL)
22787608.0,1747534,0,373,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAAN WAMPINTSA,693107,822480.0,SAAN WAMPINTSA,Inicial - Jardín,Pública - Sector Educación,-5.12492338,-78.58550698,993,UGELCENSO_GPS (LOCAL)
20178469.0,918011,0,17351,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAMAREN,222819,4729.0,SAMAREN,Primaria,Pública - Sector Educación,-5.17988899,-78.38216409,296,UGEL_GPS (LOCAL)
20186380.0,1686633,0,350,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAMAREN,222819,770768.0,SAMAREN,Inicial - Jardín,Pública - Sector Educación,-5.18014279,-78.38321949,294,UGEL_GPS (LOCAL)
20177705.0,768028,0,17343,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAN MATEO,530605,4654.0,SAN MATEO S/N,Primaria,Pública - Sector Educación,-4.79935282,-78.28654594,253,MED_GPS (LOCAL)
20183497.0,1620665,0,309,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAN MATEO,530605,685237.0,SAN MATEO,Inicial - Jardín,Pública - Sector Educación,-4.80100406,-78.28547285,261,UGEL_GPS (LOCAL)
22837036.0,270199,0,16349,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAN PABLO,117667,3895.0,SAN PABLO S/N,Primaria,Pública - Sector Educación,-4.76020362,-78.18430433,251,MED_GPS (LOCAL)
20186208.0,1686559,0,349,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAN PABLO,117667,770688.0,SAN PABLO,Inicial - Jardín,Pública - Sector Educación,-4.75882034,-78.18410981,255,UGEL_GPS (LOCAL)
20174651.0,270215,0,16721,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAN RAFAEL,116701,4159.0,SAN RAFAEL,Primaria,Pública - Sector Educación,-5.15638074,-78.35148468,307,MED_GPS (LOCAL)
26065070.0,3040086,0,RUBEN ANTUASH JEMPE,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAN RAFAEL,116701,910127.0,SAN RAFAEL,Secundaria,Pública - Sector Educación,-5.15684,-78.35233,314,MED_REG (LOCAL)
22871005.0,1432012,0,SAN RAFAEL,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAN RAFAEL,116701,574084.0,SAN RAFAEL S/N,Inicial - Jardín,Pública - Sector Educación,-5.15682026,-78.3526456,308,MED_GPS (LOCAL)
20175648.0,623223,0,17148,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAN RAMON,533346,4404.0,SAN RAMON,Primaria,Pública - Sector Educación,-5.16807663,-78.36373054,288,UGELCENSO_GPS (LOCAL)
20185880.0,1686567,0,345,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAN RAMON,533346,770693.0,SAN RAMON,Inicial - Jardín,Pública - Sector Educación,-5.16930393,-78.36608101,299,UGEL_GPS (LOCAL)
22870270.0,1373059,0,17840,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SASA,683391,534743.0,ANEXO SASA,Primaria,Pública - Sector Educación,-5.00701846,-78.33099585,268,UGEL_GPS (LOCAL)
20188367.0,1747542,0,374,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SASA,683391,822499.0,SASA,Inicial - Jardín,Pública - Sector Educación,-5.00695479,-78.33133763,275,UGEL_GPS (LOCAL)
20173254.0,1464890,0,17851,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAWI ENTSA,654670,591559.0,SAWI ENTSA COMUNIDAD NATIVA,Primaria,Pública - Sector Educación,-5.28864972,-78.29075142,431,GPS_OTRAS_FUENTES (LOCAL)
25243048.0,3022423,0,458,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAWI ENTSA,654670,905989.0,SAWI ENTSA,Inicial - Jardín,Pública - Sector Educación,-5.288869,-78.291627,419,MED_REG (LOCAL)
22491598.0,3007309,0,17905,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAWIENTSA BICHANAK,692816,901854.0,SAWIENTSA BICHANAK,Primaria,Pública - Sector Educación,-5.1135993,-78.27039957,339,MED_REG (LOCAL)
,3998701,0,BICHANAK,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SAWIENTSA WICHANAK,692816,104901.0,SAWIENTSA WICHANAK,Inicial No Escolarizado,Pública - Sector Educación,-5.113823,-78.270651,338,MED_REG (LOCAL)
25243129.0,3022431,0,18859,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHACHAM ENTSA,311474,905994.0,SHACHAM ENTSA,Primaria,Pública - Sector Educación,-5.03053,-78.4099,348,MED_REG (LOCAL)
20186951.0,1711795,0,358,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHACHAM ENTSA,311474,792906.0,SHACHAM ENTSA,Inicial - Jardín,Pública - Sector Educación,-5.03075637,-78.41130039,357,UGEL_GPS (LOCAL)
23148544.0,1663327,0,17873,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHAJAM ENTSA,682324,745383.0,SHAJAM ENTSA,Primaria,Pública - Sector Educación,-4.98896645,-78.42745604,581,UGEL_GPS (LOCAL)
,1692471,0,SHAJAM ENTSA,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHAJAM ENTSA,682324,110773.0,SHAJAM ENTSA,Inicial No Escolarizado,Pública - Sector Educación,-4.988004,-78.427277,583,MED_REG (LOCAL)
22870769.0,1358985,0,17846,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHAUJIP,655606,525324.0,SHAUJIP COMUNIDAD NATIVA,Primaria,Pública - Sector Educación,-4.95566,-78.53232,666,UGELCENSO_GPS (LOCAL)
20183314.0,1620657,0,308,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHAUJIP,655606,685223.0,SHAUJIP,Inicial - Jardín,Pública - Sector Educación,-4.956,-78.5308,668,GPS_OTRAS_FUENTES (LOCAL)
23149532.0,1539790,0,17872,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHIJAP,653286,626200.0,SHIJAP,Primaria,Pública - Sector Educación,-4.86565493,-78.31212911,275,MED_GPS (LOCAL)
20185961.0,1686575,0,346,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHIJAP,653286,770706.0,SHIJAP,Inicial - Jardín,Pública - Sector Educación,-4.86614619,-78.31181725,272,UGEL_GPS (LOCAL)
20173661.0,402305,0,16321,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHIMPUENTS BAKANTS,121096,3838.0,SHIMPUENTS BAKANTS,Primaria,Pública - Sector Educación,-5.19410859,-78.148003,484,MED_GPS (LOCAL)
20182407.0,1620590,0,299,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHIMPUENTS BAKANTS,121096,685162.0,SHIMPUENTS,Inicial - Jardín,Pública - Sector Educación,-5.19446964,-78.14891975,480,MED_GPS (LOCAL)
24582639.0,1788538,0,SHIMPUENTS BAKANTS,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHIMPUENTS BAKANTS,121096,649466.0,SHIMPUENTS BAKANTS,Secundaria,Pública - Sector Educación,-5.19165792,-78.15085986,502,UGELCENSO_GPS (LOCAL)
22836870.0,270371,0,16325,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHIMUTAS,649985,3876.0,SHIMUTAS,Primaria,Pública - Sector Educación,-5.04495273,-78.42114608,376,MED_GPS (LOCAL)
20184639.0,1643204,0,327,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHIMUTAS,649985,726619.0,SHIMUTAS,Inicial - Jardín,Pública - Sector Educación,-5.04153084,-78.42084686,368,UGEL_GPS (LOCAL)
23148706.0,1732643,0,17874,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHISHIM,682967,810401.0,SHISHIM,Primaria,Pública - Sector Educación,-4.99287074,-78.39608849,286,UGEL_GPS (LOCAL)
,3877629,0,SHISHIM,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHISHIM,682967,113272.0,SHISHIM,Inicial No Escolarizado,Pública - Sector Educación,-4.99261,-78.396785,289,MED_REG (LOCAL)
23104490.0,270272,0,16354,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHUSHUG,115974,3942.0,SHUSHUG S/N,Primaria,Pública - Sector Educación,-5.20311,-78.32361,336,UGELCENSO_GPS (LOCAL)
20182245.0,1464908,0,295,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHUSHUG,115974,591564.0,SHUSHUG,Inicial - Jardín,Pública - Sector Educación,-5.2003973,-78.32241423,318,UGEL_GPS (LOCAL)
20189010.0,768614,0,JUAN VELASCO ALVARADO,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHUSHUG,115974,4814.0,SHUSHUG,Secundaria,Pública - Sector Educación,-5.204335,-78.324233,341,GPS_OTRAS_FUENTES (LOCAL)
20175729.0,585158,0,17149,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHUSHUI,220856,4418.0,SHUSHUI,Primaria,Pública - Sector Educación,-4.91464246,-78.32526568,280,UGEL_GPS (LOCAL)
20183152.0,1620632,0,306,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHUSHUI,220856,685204.0,SHUSHUI,Inicial - Jardín,Pública - Sector Educación,-4.91476679,-78.32462087,286,UGEL_GPS (LOCAL)
22836617.0,402289,0,16319,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHUSHUNGA,126703,3819.0,SHUSHUNGA,Primaria,Pública - Sector Educación,-5.2038162,-78.32652094,322,MED_GPS (LOCAL)
20185211.0,1686583,0,339,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHUSHUNGA,126703,770711.0,SHUSHUNGA,Inicial - Jardín,Pública - Sector Educación,-5.20237441,-78.32620974,321,UGEL_GPS (LOCAL)
24555747.0,918102,0,SHUSHUNGA,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SHUSHUNGA,126703,4847.0,SHUSHUNGA S/N,Secundaria,Pública - Sector Educación,-5.20209,-78.32612,321,UGELCENSO_GPS (LOCAL)
24555410.0,270033,0,16715,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SIJIAK,531778,4102.0,SIJIAK S/N,Primaria,Pública - Sector Educación,-4.92286079,-78.50018853,666,MED_GPS (LOCAL)
20184061.0,1620723,0,317,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SIJIAK,531778,685299.0,SIJIAK,Inicial - Jardín,Pública - Sector Educación,-4.92178006,-78.50067614,664,UGELCENSO_GPS (LOCAL)
23143674.0,1788512,0,BENJAMIN WACHAPEA UGKUCH,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SIJIAK,531778,810364.0,SIJIAK,Secundaria,Pública - Sector Educación,-4.91800337,-78.50248036,643,UGELCENSO_GPS (LOCAL)
23148137.0,1633858,0,17868,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SUGKA,655431,706503.0,ANEXO SUGKA,Primaria,Pública - Sector Educación,-5.19917,-78.1875,420,UBICACION_WEB (LOCAL)
20175801.0,623231,0,17150,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SUKUTIN,150002,4423.0,SUKUTIN S/N,Primaria,Pública - Sector Educación,-5.31033743,-78.29224493,510,GPS_OTRAS_FUENTES (LOCAL)
25239751.0,3022381,0,MARCIAL YAUN SEJUNITA,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SUKUTIN,150002,905946.0,SUKUTIN,Secundaria,Pública - Sector Educación,-5.3088212,-78.29241514,508,MED_REG (LOCAL)
,4010221,0,SHAMATAK SUKUTIN,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SUKUTIN,150002,117958.0,SUKUTIN,Inicial No Escolarizado,Pública - Sector Educación,-5.302758,-78.298316,485,MED_REG (LOCAL)
20177888.0,768036,0,17344,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SUKUTIN KUNCHIN,614643,4668.0,SUKUTIN ANEXO KUNCHIN S/N,Primaria,Pública - Sector Educación,-5.06050596,-78.43219626,416,MED_GPS (LOCAL)
20185708.0,1686591,0,344,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SUKUTIN KUNCHIN,614643,770725.0,SUKUTIN KUNCHIN,Inicial - Jardín,Pública - Sector Educación,-5.05993694,-78.43137294,412,UGEL_GPS (LOCAL)
26644313.0,3056371,0,TUPIKA AGKUASH CHIMPA,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SUKUTIN KUNCHIN,614643,916025.0,SUKUTIN ANEXO KUNCHIN S/N,Secundaria,Pública - Sector Educación,-5.056049,-78.433821,410,MED_REG (LOCAL)
20190086.0,1307602,0,17818,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SUWA,651108,520680.0,SUWA,Primaria,Pública - Sector Educación,-4.8858809,-78.30399152,257,MED_GPS (LOCAL)
25242882.0,3022407,0,456,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,SUWA,651108,905965.0,SUWA,Inicial - Jardín,Pública - Sector Educación,-4.885781,-78.303713,254,MED_REG (LOCAL)
23148889.0,1663301,0,17875,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,TAAUM WAWIK,683395,745364.0,TAAUM WAWIK,Primaria,Pública - Sector Educación,-4.85597956,-78.18250435,263,UGEL_GPS (LOCAL)
20187603.0,1732718,0,366,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,TAAUM WAWIK,683395,810477.0,TAAUM WAWIK,Inicial - Jardín,Pública - Sector Educación,-4.85630673,-78.182739,260,UGEL_GPS (LOCAL)
20190167.0,1324623,0,17817,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,TAGKAE ENTSA,683394,398806.0,ANEXO TAGKAE ENTSA,Primaria,Pública - Sector Educación,-4.91316,-78.328,275,UBICACION_WEB (LOCAL)
25242963.0,3022415,0,457,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,TAGKAE ENTSA,683394,905970.0,ANEXO TAGKAE ENTSA,Inicial - Jardín,Pública - Sector Educación,-4.913556,-78.330589,345,MED_REG (LOCAL)
26083621.0,3040466,0,ANTONIO AWANANCH SUIKAI,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,TAGKAE ENTSA,683394,910226.0,TAGKAE ENTSA,Secundaria,Pública - Sector Educación,-4.91695903,-78.33289504,372,MED_REG (LOCAL)
25423224.0,1464916,0,17852,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,TANISH NAMAK,616816,591578.0,TANISH NAMAK COMUNIDAD NATIVA,Primaria,Pública - Sector Educación,-5.12845547,-78.05944323,397,UGEL_GPS (LOCAL)
20176636.0,745042,0,17162,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,TEESH,127303,4545.0,TEESH,Primaria,Pública - Sector Educación,-5.24385457,-78.25006886,334,MED_GPS (LOCAL)
22317024.0,3005436,0,449,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,TEESH,127303,901646.0,TEESH,Inicial - Jardín,Pública - Sector Educación,-5.243805,-78.25022,334,MED_REG (LOCAL)
22868888.0,270330,0,16359,10205,AMAZONAS,BAGUA,IMAZA,10009,IBIR-IMAZA,TEMASHNUM,516102,3980.0,TEMASHNUM S/N,Primaria,Pública - Sector Educación,-5.09254159,-78.35745001,287,MED_GPS (LOCAL)
